,f_location,latitude,longitude,location
3200,"Gaochaocun, Jiading District, Shanghai, China, 201824",31.254533,121.331936,高潮村
3201,"Gupucun, Jiading District, Shanghai, China, 201805",31.295751,121.162764,顾浦村
3202,"Heqiaocun, Jiading District, Shanghai, China, 201808",31.417094,121.329385,和桥村
3203,"He Xuan Dong Lu, Jia Ding Qu, Shang Hai Shi, China, 201803",31.23812,121.33044,鹤旋东路188弄
3204,"China, Shang Hai Shi, Jia Ding Qu, 鹤旋路358号 邮政编码: 201803",31.23861,121.31355,鹤旋路358号
3205,"He Xuan Lu, Jia Ding Qu, Shang Hai Shi, China",31.23829,121.31593,鹤旋路500弄
3206,"Heng Fei Lu, Jia Ding Qu, Shang Hai Shi, China, 201806",31.3638646,121.1590661,恒飞路489弄
3207,"Zhongxincun, Pudong, Shanghai, China, 201311",30.99716,121.70061,红光中心村
3208,"Hong Shi Lu, Jia Ding Qu, Shang Hai Shi, China, 201800",31.38295,121.2277,红石路730弄
3209,"China, 上海市闵行区红星村 邮政编码: 201106",31.1991499,121.30383,红星村
3210,"Hu Tai Gong Lu, Shang Hai Shi, China",31.39183,121.35649,沪太路7300弄
3211,"Hu Yi Gong Lu, Shang Hai Shi, China",31.36607,121.21991,沪宜公路1868弄
3212,"China, Shang Hai Shi, Jia Ding Qu, 华博路1155号 邮政编码: 201811",31.45052,121.2483,华博路1155号
3213,"China, Shang Hai Shi, Jia Ding Qu, 华博路655号 邮政编码: 201811",31.45357,121.25875,华博路655号
3214,"21 Hua Jiang Lu, Jia Ding Qu, Shang Hai Shi, China, 201824",31.25484,121.34276,华江路21号
3215,"Hua Jiang Lu, Min Hang Qu, Shang Hai Shi, China, 201803",31.22537,121.32737,华江路90弄
3216,"Huatingcun, Jiading District, Shanghai, China, 201811",31.45658,121.28463,华亭村
3217,"Huan Cheng Lu, Shang Hai Shi, China",31.37962,121.23823,环城路1560弄
3218,"Huang Jia Hua Yuan Lu, Jia Ding Qu, Shang Hai Shi, China",31.26365,121.32075,黄家花园路88弄
3219,"China, Shang Hai Shi, Jia Ding Qu, 嘉罗公路2248号 邮政编码: 201808",31.4053,121.30188,嘉罗公路2248号
3220,"China, Shang Hai Shi, Jia Ding Qu, 嘉美路1398号 邮政编码: 201812",31.29768,121.26774,嘉美路1398号
3221,"Jia Tang Gong Lu, Jia Ding Qu, Shang Hai Shi, China",31.44071,121.22056,嘉唐公路99弄
3222,"Jia Yi Lu, Jia Ding Qu, Shang Hai Shi, China",31.26347,121.34775,嘉怡路329号
3223,"Jia Yong Lu, Jia Ding Qu, Shang Hai Shi, China",31.26948,121.33684,嘉涌路88弄
3224,"Jia Yu Guan Lu, Jia Ding Qu, Shang Hai Shi, China, 201812",31.27088,121.31597,嘉峪关路380弄
3225,"Jianhuacun, Chongming District, Shanghai, China, 202158",31.573457,121.649957,建华村
3226,"318 Jin Sha Lu, Jia Ding Qu, Shang Hai Shi, China, 201800",31.387048,121.256192,金沙公寓
3227,"Jin Sha Lu, Jia Ding Qu, Shang Hai Shi, China, 201800",31.38735,121.25581,金沙路115弄
3228,"Jin Yao Nan Lu, Jia Ding Qu, Shang Hai Shi, China, 201803",31.23723,121.31107,金耀南路80弄
3229,"China, Shang Hai Shi, Jia Ding Qu, 金园一路1338号 邮政编码: 201803",31.24172,121.31601,金园一路1338号
3230,"Jing Yuan Lu, Jia Ding Qu, Shang Hai Shi, China",31.25421,121.32812,靖远路1099弄
3231,"Shanghai, China",31.230416,121.473701,李园二村
3232,"Shanghai, China",31.230416,121.473701,李园一村
3233,"China, 上海市嘉定区联三村 邮政编码: 200949",31.4706599,121.30195,联三村
3234,"Lianyicun, Jiading District, Shanghai, China, 200949",31.48027999999999,121.30658,联一村
3235,"Lin Tao Lu, Jia Ding Qu, Shang Hai Shi, China",31.2556,121.32957,临洮路1000弄
3236,"Lin Xia Lu, Jia Ding Qu, Shang Hai Shi, China",31.25689,121.32978,临夏路1000弄
3237,"Lin Xia Lu, Jia Ding Qu, Shang Hai Shi, China",31.25689,121.32978,临夏路999弄
3238,"Liu Hu Lu, Jia Ding Qu, Shang Hai Shi, China",31.40126,121.2482,柳湖路299弄
3239,"Liu Hu Lu, Jia Ding Qu, Shang Hai Shi, China",31.40126,121.2482,柳湖路88弄
3240,"Loudongcun, Jiading District, Shanghai, China, 201807",31.43461,121.23216,娄东村
3241,"Mamencun, Jiading District, Shanghai, China, 201806",31.353198,121.155802,马门村
3242,"Mei Yuan Lu, Shang Hai Shi, China",31.2409,121.46085,梅园路300弄
3243,"China, Shang Hai Shi, Min Hang Qu, 东街98号 邮政编码: 201111",31.02933,121.3727,民主东街98号
3244,"China, Shang Hai Shi, Jia Ding Qu, 南大街200号 邮政编码: 201800",31.38096,121.25245,南大街200号
3245,"Fu Hai Lu, Jia Ding Qu, Shang Hai Shi, China, 201800",31.368095,121.249796,南苑五村
3246,"Nianfengcun, Jiading District, Shanghai, China, 201107",31.258428,121.272453,年丰村
3247,"Ping Cheng Lu, Jia Ding Qu, Shang Hai Shi, China",31.3906017,121.2364664,平城路2055弄
3248,"Qi Pan Lu, Jia Ding Qu, Shang Hai Shi, China, 201899",31.39706,121.25734,棋盘路998弄
3249,"Qi Yuan Lu, Jia Ding Qu, Shang Hai Shi, China, 201808",31.41323,121.28298,启源路900弄
3250,"Qi Yue Lu, Jia Ding Qu, Shang Hai Shi, China, 201808",31.4183074,121.2797692,启悦路700弄
3251,"Qianqiaocun, Jiading District, Shanghai, China, 201808",31.42671,121.27653,钱桥村
3252,"China, Shang Hai Shi, Jia Ding Qu, Qing He Lu, 清河路420弄 邮政编码: 201800",31.378,121.235386,清河路420弄
3253,"Qiu Zhu Lu, Jia Ding Qu, Shang Hai Shi, China",31.37953,121.2216,秋竹路119弄
3254,"China, Shang Hai Shi, Xu Hui Qu, 湖南路100弄 邮政编码: 200031",31.208409,121.441227,曲江路100弄
3255,"China, Shang Hai Shi, Xu Hui Qu, 龙吴路15弄 邮政编码: 200235",31.173213,121.444687,曲江路15弄
3256,"Shu Ping Lu, Jia Ding Qu, Shang Hai Shi, China",31.39698,121.23274,树屏路1188弄
3257,"Ta Cheng Lu, Jia Ding Qu, Shang Hai Shi, China, 201800",31.38015,121.24914,塔城路360弄
3258,"China, Shang Hai Shi, Jia Ding Qu, 塔城路777号 邮政编码: 201800",31.37299,121.23984,塔城路777号
3259,"Tian Zhu Lu, Jia Ding Qu, Shang Hai Shi, China",31.34537,121.25709,天祝路555弄
3260,"Tong Chuan Lu, Shang Hai Shi, China",31.252698,121.3914998,铜川路2655弄
3261,"Wangjingcun, Jiading District, Shanghai, China, 201815",31.41661,121.186563,旺泾村
3262,"China, Shang Hai Shi, Jia Ding Qu, 温宿路42弄 邮政编码: 201800",31.38806,121.247267,温宿路50弄
3263,"Wen Su Lu, Jia Ding Qu, Shang Hai Shi, China, 201800",31.38861,121.24857,温宿路6弄
3264,"Wusicun, Pudong, Shanghai, China, 201209",31.25339099999999,121.651367,五四村
3265,"China, 上海市嘉定区先农村 邮政编码: 201812",31.2633699,121.32507,先农村
3266,"Xiang Tie Zhong Lu, Jia Ding Qu, Shang Hai Shi, China, 201802",31.27519,121.3211,翔铁中路219号
3267,"Xiaomiao Village Villagers' Comm., Jiading District, Shanghai, China, 201808",31.4129199,121.28924,小庙村
3268,"Xinjiangcun, Jinshan District, Shanghai, China, 200540",30.735725,121.364594,新江村
3269,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,新源路1025弄
3270,"China, Shang Hai Shi, Jia Ding Qu, 星华公路1945号 邮政编码: 201812",31.27227,121.2907,星华公路1945号
3271,"Xinghuocun, Baoshan, Shanghai, China, 201901",31.36436599999999,121.45283,星火村
3272,"China, Shang Hai Shi, Jia Ding Qu, 裕民路488号 邮政编码: 201800",31.3709,121.24999,裕民路488号
3273,"Wen Bei Lu, Jia Ding Qu, Shang Hai Shi, China",31.32341,121.32326,蕰北公路2221弄
3274,"China, 上海市嘉定区增建村 邮政编码: 201812",31.2434099,121.28962,增建村
3275,"Zhao Xian Lu, Jia Ding Qu, Shang Hai Shi, China",31.35844,121.24168,招贤路767号
3276,"Shanghai, China",31.230416,121.473701,
3277,"Shuikucun, Jinshan District, Shanghai, China, 201417",30.8252199,121.39587,水库村
3278,"Long Xuan Lu, Jin Shan Qu, Shang Hai Shi, China",30.74889,121.33415,龙轩路789弄
3279,"China, Shang Hai Shi, Jin Shan Qu, 卫清西路1355号 邮政编码: 201512",30.72517,121.32557,卫清西路1355号
3280,"China, Shang Hai Shi, Jin Shan Qu, 板桥西路1519号 邮政编码: 201512",30.72747,121.31911,板桥西路1519号
3281,"China, Shang Hai Shi, Jin Shan Qu, 临桂路2763号 邮政编码: 201512",30.71928,121.33001,临桂路2763号
3282,"Jinweicun, Jinshan District, Shanghai, China, 201512",30.72855999999999,121.32328,金卫村
3283,"Xi Lin Jie, Jin Shan Qu, Shang Hai Shi, China, 201500",30.8942352,121.1592243,西林街318弄
3284,"Long Xuan Lu, Jin Shan Qu, Shang Hai Shi, China",30.74889,121.33415,龙轩路1989弄
3285,"Hai Sheng Lu, Jin Shan Qu, Shang Hai Shi, China",30.75608,121.34837,海盛路515弄
3286,"Jiu Gong Lu, Jin Shan Qu, Shang Hai Shi, China",30.83345,121.33051,九工路1568号
3287,"Zhouzhacun, Jinshan District, Shanghai, China, 201504",30.8725299,121.26485,周栅村
3288,"Lin Zhen Lu, Jin Shan Qu, Shang Hai Shi, China, 201609",30.90279,121.32547,林珍路59弄
3289,"China, Shang Hai Shi, Jin Shan Qu, 板桥西路1709号 邮政编码: 201512",30.72669,121.31551,板桥西路1709号
3290,"Dangxincun, Jinshan District, Shanghai, China, 201504",30.887738,121.266923,荡新村
3291,"Shanghai, China",31.230416,121.473701,
3292,"Ban Ting Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.13566,121.32714,伴亭路855弄
3293,"China, Shang Hai Shi, Song Jiang Qu, 北厍路116号 邮政编码: 201606",30.94194,121.13872,北厍路116号
3294,"Bei Song Gong Lu, Shang Hai Shi, China",31.02062,121.34486,北松公路4999弄
3295,"China, Shang Hai Shi, Song Jiang Qu, 北松公路6700号 邮政编码: 201699",31.00274,121.26916,北松公路6700号
3296,"China, Shang Hai Shi, Song Jiang Qu, 北松公路6955号 邮政编码: 201699",31.00184,121.27597,北松公路6955号
3297,"Cang Feng Lu, Song Jiang Qu, Shang Hai Shi, China, 201614",31.01023,121.20037,仓丰路1153弄
3298,"China, Shang Hai Shi, Song Jiang Qu, 仓丰路855号 邮政编码: 201614",31.0095,121.19618,仓丰路855号
3299,"Cang Hui Lu, Song Jiang Qu, Shang Hai Shi, China, 201614",31.01024,121.20278,仓汇路400弄
3300,"Dong Bao Xing Lu, Shang Hai Shi, China, 200081",31.26086,121.47752,场东路333弄
3301,"Changxi, Qidong, Nantong, Jiangsu, China, 226227",31.777654,121.450358,场西路155弄
3302,"Changxi, Qidong, Nantong, Jiangsu, China, 226227",31.777654,121.450358,场西路300弄
3303,"Che Feng Lu, Song Jiang Qu, Shang Hai Shi, China, 201611",31.00555,121.319,车峰路199弄
3304,"Che Ting Gong Lu, Shang Hai Shi, China",30.95516,121.31938,车亭公路1098号
3305,"Chen Hua Lu, Song Jiang Qu, Shang Hai Shi, China",31.06929,121.20449,辰花路5088弄
3306,"Chen Hua Lu, Song Jiang Qu, Shang Hai Shi, China",31.06929,121.20449,辰花路839弄
3307,"Chen Ta Lu, Song Jiang Qu, Shang Hai Shi, China",31.032143,121.1829554,辰塔路1205弄
3308,"Shanghai, China",31.230416,121.473701,陈春公路131号
3309,"Shanghai, China",31.230416,121.473701,陈春公路180号
3310,"Shanghai, China",31.230416,121.473701,陈春公路1900弄
3311,"Shanghai, China",31.230416,121.473701,陈春公路555弄
3312,"Shanghai, China",31.230416,121.473701,陈春公路799号
3313,"Shanghai, China",31.230416,121.473701,陈春公路801弄
3314,"China, Shang Hai Shi, Bao Shan Qu, 华灵路881弄1～46号 邮政编码: 200436",31.279542,121.422556,陈春公路881弄
3315,"Shanghai, China",31.230416,121.473701,陈春公路951弄
3316,"Shanghai, China",31.230416,121.473701,陈家小区
3317,"Cheng Long Lu, Song Jiang Qu, Shang Hai Shi, China",31.08843,121.23373,城隆路1568弄
3318,"Chun Jiu Lu, Song Jiang Qu, Shang Hai Shi, China",31.09123,121.35676,春九路188弄
3319,"China, Shang Hai Shi, Song Jiang Qu, 春九路1号 邮政编码: 201199",31.08579,121.3595,春九路1号
3320,"Deshengcun, Songjiang District, Shanghai, China, 201611",30.98096,121.30465,得胜村
3321,"De Ning Lu, Song Jiang Qu, Shang Hai Shi, China, 201619",31.09939,121.25217,德宁路89弄
3322,"Dian Pu He Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.12778,121.33447,淀浦河路399弄
3323,"Donggangcun, Songjiang District, Shanghai, China, 201614",30.980477,121.188252,东港村
3324,"Dong Ning Lu, Song Jiang Qu, Shang Hai Shi, China, 201619",31.07163,121.27906,洞宁路655弄
3325,"Dong Ta Lu, Song Jiang Qu, Shang Hai Shi, China",31.09499,121.23953,洞塔路500弄
3326,"China, Shang Hai Shi, Song Jiang Qu, 洞薛路298号 邮政编码: 201619",31.0819,121.25714,洞薛路298号
3327,"Dong Zhao Lu, Song Jiang Qu, Shang Hai Shi, China",31.09303,121.23928,洞照路58弄
3328,"Fang Ta Dong Yi Cun, Song Jiang Qu, China, 201699",31.00584,121.2492,方塔东一村
3329,"China, Shang Hai Shi, Song Jiang Qu, 富汇路20号 邮政编码: 201609",30.95094,121.31762,富汇路20号
3330,"Gulou, Songjiang District, Shanghai, China, 201607",30.926443,121.190223,古楼公路1269弄
3331,"Gulou, Songjiang District, Shanghai, China, 201607",30.926443,121.190223,古楼公路348弄
3332,"Gulou, Songjiang District, Shanghai, China, 201607",30.926443,121.190223,古楼公路659弄
3333,"Shanghai, China",31.230416,121.473701,谷阳北路2388弄
3334,"Shanghai, China",31.230416,121.473701,谷阳北路2399弄
3335,"Gu Lang Lu, Song Jiang Qu, Shang Hai Shi, China, 201601",31.1156,121.27609,鼓浪路700弄
3336,"Guang Fu Lin Lu, Song Jiang Qu, Shang Hai Shi, China",31.05733,121.19572,广富林路600弄
3337,"Heng Gang Gong Lu, Song Jiang Qu, Shang Hai Shi, China, 201601",31.11657,121.26158,横港公路49弄
3338,"Hu Song Gong Lu, Shang Hai Shi, China",31.11109,121.28351,沪松公路1399弄
3339,"Hu Song Gong Lu, Shang Hai Shi, China",31.11109,121.28351,沪松公路1519弄
3340,"China, Shang Hai Shi, Song Jiang Qu, 沪松公路1580号 邮政编码: 201615",31.13535,121.31209,沪松公路1580号
3341,"Hu Song Gong Lu, Shang Hai Shi, China",31.11109,121.28351,沪松公路2101号
3342,"China, Shang Hai Shi, Song Jiang Qu, 沪松公路2118号 邮政编码: 201601",31.12468,121.29516,沪松公路2118号
3343,"Hu Song Gong Lu, Shang Hai Shi, China",31.11109,121.28351,沪松公路2511弄
3344,"Hu Song Gong Lu, Shang Hai Shi, China",31.11109,121.28351,沪松公路2517弄
3345,"Hu Song Gong Lu, Shang Hai Shi, China",31.11109,121.28351,沪松公路2871弄
3346,"Hu Song Gong Lu, Shang Hai Shi, China",31.11109,121.28351,沪松公路3029号
3347,"China, Shang Hai Shi, Song Jiang Qu, 沪亭北路218号 邮政编码: 201615",31.14243,121.31887,沪亭北路218号
3348,"Hu Ting Bei Lu, Song Jiang Qu, Shang Hai Shi, China",31.14812,121.31566,沪亭北路618弄
3349,"Hu Ting Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.1339348,121.3253285,沪亭路240弄
3350,"Hu Ting Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.1339348,121.3253285,沪亭路88弄
3351,"Hu Ting Nan Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.11529,121.33449,沪亭南路1059弄
3352,"Hu Ting Nan Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.11529,121.33449,沪亭南路110弄
3353,"Hu Ting Nan Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.11529,121.33449,沪亭南路1399弄
3354,"Hu Ting Nan Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.11529,121.33449,沪亭南路290弄
3355,"Hu Ting Nan Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.11529,121.33449,沪亭南路751弄
3356,"China, Shang Hai Shi, Xu Hui Qu, 田林路90弄 邮政编码: 200233",31.170705,121.418757,花园路90弄
3357,"Shanghai, China",31.230416,121.473701,华品苑
3358,"Shanghai, China",31.230416,121.473701,华卫苑
3359,"Huan Cheng Lu, Shang Hai Shi, China",31.37962,121.23823,环城路204弄
3360,"Shanghai, China",31.230416,121.473701,泾东二村
3361,"China, Shang Hai Shi, Song Jiang Qu, 九杜路289号 邮政编码: 201615",31.14016,121.3113,九杜路289号
3362,"Jiu Du Lu, Shang Hai Shi, China",31.14679,121.30808,九杜路300号
3363,"Jiu Du Lu, Shang Hai Shi, China",31.14679,121.30808,九杜路350弄
3364,"Jiu Du Lu, Shang Hai Shi, China",31.14679,121.30808,九杜路909弄
3365,"168 Jiu Gan Lu, Song Jiang Qu, Shang Hai Shi, China, 201601",31.12748,121.28802,九干路168号
3366,"50 Jiu Gan Lu, Song Jiang Qu, Shang Hai Shi, China, 201601",31.12611,121.29495,九干路50号
3367,"China, Shang Hai Shi, Song Jiang Qu, 九亭大街1331号 邮政编码: 201615",31.12784,121.30848,九亭大街1331号
3368,"Jiu Ting Da Jie, Song Jiang Qu, Shang Hai Shi, China",31.1265,121.32228,九亭大街403弄
3369,"Jiu Ting Da Jie, Song Jiang Qu, Shang Hai Shi, China",31.1265,121.32228,九亭大街506弄
3370,"Jiu Ting Da Jie, Song Jiang Qu, Shang Hai Shi, China",31.1265,121.32228,九亭大街525弄
3371,"China, Shang Hai Shi, Song Jiang Qu, 九亭大街568号 邮政编码: 201615",31.12766,121.3261,九亭大街568号
3372,"Jiu Ting Da Jie, Song Jiang Qu, Shang Hai Shi, China",31.1265,121.32228,九亭大街569弄
3373,"Jiu Ting Da Jie, Song Jiang Qu, Shang Hai Shi, China",31.1265,121.32228,九亭大街671弄
3374,"Jiu Ting Da Jie, Song Jiang Qu, Shang Hai Shi, China",31.1265,121.32228,九亭大街704弄
3375,"Jiu Xin Gong Lu, Song Jiang Qu, Shang Hai Shi, China",31.09577,121.31544,九新公路250弄
3376,"Jiu Xin Gong Lu, Song Jiang Qu, Shang Hai Shi, China",31.09577,121.31544,九新公路58弄
3377,"China, Shang Hai Shi, Song Jiang Qu, 九新公路76号 邮政编码: 201615",31.13285,121.31752,九新公路76号
3378,"Lai Fang Lu, Song Jiang Qu, Shang Hai Shi, China",31.14789,121.30271,涞坊路1399弄
3379,"Lai Fang Lu, Song Jiang Qu, Shang Hai Shi, China",31.14789,121.30271,涞坊路288弄
3380,"Lai Fang Lu, Song Jiang Qu, Shang Hai Shi, China",31.14789,121.30271,涞坊路333弄
3381,"China, Shang Hai Shi, Song Jiang Qu, 涞坊路45号 邮政编码: 201105",31.15609,121.32383,涞坊路45号
3382,"Lai Ting Bei Lu, Shang Hai Shi, China",31.15357,121.32688,涞亭北路600弄
3383,"China, Shang Hai Shi, Song Jiang Qu, 涞亭南路100号 邮政编码: 201615",31.1387,121.33442,涞亭南路100号
3384,"Lai Ting Nan Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.12963,121.33949,涞亭南路101弄
3385,"China, Shang Hai Shi, Song Jiang Qu, 涞亭南路163号 邮政编码: 201615",31.13781,121.33517,涞亭南路163号
3386,"China, Shang Hai Shi, Song Jiang Qu, 涞亭南路80号 邮政编码: 201615",31.14111,121.33328,涞亭南路80号
3387,"Lai Yin Lu, Song Jiang Qu, Shang Hai Shi, China",31.14342,121.30881,涞寅路106弄
3388,"Lai Yin Lu, Song Jiang Qu, Shang Hai Shi, China",31.14342,121.30881,涞寅路1200弄
3389,"Lai Yin Lu, Song Jiang Qu, Shang Hai Shi, China",31.14342,121.30881,涞寅路658弄
3390,"Le Du Lu, Song Jiang Qu, Shang Hai Shi, China",31.01358,121.22911,乐都路32弄
3391,"Le Du Xi Lu, Song Jiang Qu, Shang Hai Shi, China, 201614",31.0131221,121.2009859,乐都西路1155弄
3392,"Le Du Xi Lu, Song Jiang Qu, Shang Hai Shi, China, 201614",31.0131221,121.2009859,乐都西路1455弄
3393,"Le Du Xi Lu, Song Jiang Qu, Shang Hai Shi, China, 201614",31.0131221,121.2009859,乐都西路1629弄
3394,"China, Shang Hai Shi, Song Jiang Qu, 联阳路12弄 邮政编码: 201613",31.02444599999999,121.284889,联阳路12弄
3395,"Lian Ying Lu, Song Jiang Qu, Shang Hai Shi, China, 201611",31.02137,121.31191,联营路105弄
3396,"Long Ma Lu, Song Jiang Qu, Shang Hai Shi, China, 201620",31.05792,121.22678,龙马路433弄
3397,"Lu Jia Quan Lu, Song Jiang Qu, Shang Hai Shi, China, 201619",31.08606,121.29578,陆家圈路63弄
3398,"Mei Jia Bang Lu, Song Jiang Qu, Shang Hai Shi, China",31.05174,121.24042,梅家浜路1505弄
3399,"Mi Shai Bang Lu, Song Jiang Qu, Shang Hai Shi, China",31.1296,121.21067,米筛浜路325弄
3400,"Ming Hua Lu, Shang Hai Shi, China",31.06914,121.34123,明华路1077弄
3401,"Ming Hua Lu, Shang Hai Shi, China",31.06914,121.34123,明华路888弄
3402,"China, Shang Hai Shi, Song Jiang Qu, 明兴路100号 邮政编码: 201612",31.07857,121.34386,明兴路100号
3403,"Ming Xing Lu, Song Jiang Qu, Shang Hai Shi, China",31.08178,121.3421,明兴路18弄
3404,"Ming Xing Lu, Song Jiang Qu, Shang Hai Shi, China",31.08178,121.3421,明兴路528弄
3405,"Ming Xing Lu, Song Jiang Qu, Shang Hai Shi, China",31.08178,121.3421,明兴路595弄
3406,"Ming Zhong Lu, Song Jiang Qu, Shang Hai Shi, China",31.07743,121.33859,明中路1800弄
3407,"China, Shang Hai Shi, Song Jiang Qu, 明中路666号 邮政编码: 201612",31.08074,121.34731,明中路666号
3408,"Ming Zhong Lu, Song Jiang Qu, Shang Hai Shi, China",31.07743,121.33859,明中路666弄
3409,"Ming Zhong Lu, Song Jiang Qu, Shang Hai Shi, China",31.07743,121.33859,明中路699弄
3410,"Nan Le Lu, Song Jiang Qu, Shang Hai Shi, China",31.023,121.28906,南乐路168号
3411,"Nanmencun, Songjiang District, Shanghai, China, 201699",30.997983,121.249636,南门村
3412,"Nan Qi Chang Lu, Song Jiang Qu, Shang Hai Shi, China",31.02419,121.22364,南期昌路458弄
3413,"Panjiabang, Qingpu District, Shanghai, China, 201712",31.21924,121.12379,潘家浜
3414,"Ping Yuan Jie, Song Jiang Qu, Shang Hai Shi, China",31.0332867,121.136055,平原街700弄
3415,"Pu Hui Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.13985,121.32812,蒲汇路168弄
3416,"China, Shang Hai Shi, Song Jiang Qu, 蒲汇路178号 邮政编码: 201615",31.13993,121.32406,蒲汇路178号
3417,"Pu Hui Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.13985,121.32812,蒲汇路85弄
3418,"Pu Ming Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2176269,121.5140205,茜浦路600弄
3419,"Pu Ming Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2176269,121.5140205,茜浦路850弄
3420,"Qiu Tan Lu, Song Jiang Qu, Shang Hai Shi, China, 201602",31.0878,121.16253,秋潭路377弄
3421,"Qiu Jing Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.13216,121.33175,虬泾路189弄
3422,"Qiu Jing Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.13216,121.33175,虬泾路549弄
3423,"Qiu Jing Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.13216,121.33175,虬泾路56弄
3424,"Qiu Jing Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.13216,121.33175,虬泾路900弄
3425,"Qiu Jing Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.13216,121.33175,虬泾路99弄
3426,"Qiu Chang Lu, Song Jiang Qu, Shang Hai Shi, China, 201611",31.01517,121.31042,虬长路108号
3427,"Ren Min Bei Lu, Shang Hai Shi, China",31.00677,121.22894,人民北路71弄
3428,"China, Shang Hai Shi, Song Jiang Qu, 茸华路501号 邮政编码: 201611",31.02629,121.3019,茸华路501号
3429,"Rong Jiang Lu, Song Jiang Qu, Shang Hai Shi, China",31.02393,121.29397,茸江路930弄
3430,"Rong Long Lu, Song Jiang Qu, Shang Hai Shi, China, 201613",31.02884,121.24411,茸龙路257弄
3431,"China, Shang Hai Shi, Song Jiang Qu, 茸梅路356号 邮政编码: 201613",31.03236,121.24735,茸梅路356号
3432,"Rong Le Dong Lu, Song Jiang Qu, Shang Hai Shi, China",31.0236,121.27166,荣乐东路2351弄
3433,"China, Shang Hai Shi, Song Jiang Qu, 荣乐三村 邮政编码: 201600",31.015339,121.220955,荣乐三村
3434,"Rong Le Xi Lu, Song Jiang Qu, Shang Hai Shi, China, 201614",31.01631,121.1993,荣乐西路1635弄
3435,"China, Shang Hai Shi, Song Jiang Qu, 申港路50号 邮政编码: 201108",31.07005,121.35589,申港路50号
3436,"Xin Bei Lu, Min Hang Qu, Shang Hai Shi, China, 201100",31.11157,121.36676,莘北路808弄
3437,"Xin Song Lu, Shang Hai Shi, China",31.09966,121.35735,莘松路1150弄
3438,"Xin Song Lu, Shang Hai Shi, China",31.09966,121.35735,莘松路1288弄
3439,"Xin Song Lu, Shang Hai Shi, China",31.09966,121.35735,莘松路1365弄
3440,"Xin Song Lu, Shang Hai Shi, China",31.09966,121.35735,莘松路1500弄
3441,"China, Shang Hai Shi, Song Jiang Qu, 莘松路1502号 邮政编码: 201100",31.09252,121.33739,莘松路1502号
3442,"China, Shang Hai Shi, Song Jiang Qu, 莘砖公路3825号 邮政编码: 201619",31.09273,121.27845,莘砖公路3825号
3443,"China, Shang Hai Shi, Song Jiang Qu, 盛龙路783号 邮政编码: 201615",31.11836,121.31038,盛龙路783号
3444,"Sheng Long Lu, Song Jiang Qu, Shang Hai Shi, China, 201615",31.10947,121.30966,盛龙路951号
3445,"Si Bin Lu, Song Jiang Qu, Shang Hai Shi, China, 201619",31.1032238,121.2573908,泗滨路501弄
3446,"Si Chen Gong Lu, Song Jiang Qu, Shang Hai Shi, China",31.11389,121.23302,泗凤公路1500弄
3447,"99 Si Feng Lu, Song Jiang Qu, Shang Hai Shi, China, 201601",31.11331,121.26398,泗凤路99号
3448,"Tang Jun Lu, Song Jiang Qu, Shang Hai Shi, China, 201619",31.0913132,121.2458542,塘浚路51弄
3449,"China, Shang Hai Shi, Song Jiang Qu, 洞泾·同乐路 邮政编码: 201619",31.085022,121.26977,同乐西区
3450,"Tong Li Lu, Song Jiang Qu, Shang Hai Shi, China",31.10736,121.31161,同利路116弄
3451,"Tong Li Lu, Song Jiang Qu, Shang Hai Shi, China",31.10736,121.31161,同利路319弄
3452,"China, Shang Hai Shi, Song Jiang Qu, 同利路59号 邮政编码: 201615",31.10784,121.31606,同利路59号
3453,"Tuanjiecun, Chongming District, Shanghai, China, 201913",31.4137,121.6438,团结村
3454,"Wai Po Jing Lu, Song Jiang Qu, Shang Hai Shi, China, 201601",31.11857,121.25841,外婆泾路288弄
3455,"Wai Qing Song Gong Lu, Shang Hai Shi, China",31.22755,121.13372,外青松公路8228弄
3456,"Wang Jia She Lu, Song Jiang Qu, Shang Hai Shi, China",31.09103,121.24052,王家厍路199弄
3457,"Wang Jia She Lu, Song Jiang Qu, Shang Hai Shi, China",31.09103,121.24052,王家厍路55弄
